"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Indicateur","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 10:00","2023","08","21","10:00","","18,7","","11,0","","61","","0,0","","2","","14","","","","101,60","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 11:00","2023","08","21","11:00","","19,3","","10,6","","57","","0,0","","35","","13","","","","101,60","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 12:00","2023","08","21","12:00","","19,9","","11,2","","57","","0,0","","31","","8","","","","101,59","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 13:00","2023","08","21","13:00","","20,8","","10,8","","53","","0,0","","31","","11","","","","101,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 14:00","2023","08","21","14:00","","21,5","","9,2","","46","","0,0","","35","","13","","","","101,52","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 15:00","2023","08","21","15:00","","21,6","","9,0","","44","","0,0","","36","","13","","","","101,51","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 16:00","2023","08","21","16:00","","21,5","","9,6","","47","","0,0","","34","","10","","","","101,51","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 17:00","2023","08","21","17:00","","21,0","","10,3","","50","","0,0","","33","","9","","","","101,54","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 18:00","2023","08","21","18:00","","20,3","","11,6","","57","","0,0","","31","","8","","","","101,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 19:00","2023","08","21","19:00","","20,8","","10,1","","50","","0,0","","2","","14","","","","101,61","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 20:00","2023","08","21","20:00","","19,8","","10,2","","54","","0,0","","2","","17","","","","101,64","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 21:00","2023","08","21","21:00","","18,7","","10,0","","57","","0,0","","1","","10","","","","101,65","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 22:00","2023","08","21","22:00","","17,8","","10,4","","62","","0,0","","1","","8","","","","101,64","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-21 23:00","2023","08","21","23:00","","16,5","","10,8","","69","","0,0","","34","","6","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 00:00","2023","08","22","00:00","","14,6","","10,9","","78","","0,0","","32","","6","","","","101,67","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 01:00","2023","08","22","01:00","","14,6","","10,8","","78","","0,0","","31","","4","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 02:00","2023","08","22","02:00","","14,2","","10,9","","81","","0,0","","32","","3","","","","101,65","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 03:00","2023","08","22","03:00","","14,1","","10,9","","81","","0,0","","26","","3","","","","101,63","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 04:00","2023","08","22","04:00","","13,3","","11,1","","87","","0,0","","27","","4","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 05:00","2023","08","22","05:00","","14,8","","12,2","","85","","0,0","","25","","6","","","","101,72","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 06:00","2023","08","22","06:00","","15,1","","12,1","","83","","0,0","","25","","5","","","","101,78","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 07:00","2023","08","22","07:00","","16,4","","13,4","","82","","0,0","","","","0","","","","101,82","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 08:00","2023","08","22","08:00","","18,4","","12,1","","67","","0,0","","36","","8","","","","101,84","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 09:00","2023","08","22","09:00","","19,4","","11,2","","59","","0,0","","2","","13","","","","101,84","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 10:00","2023","08","22","10:00","","20,3","","9,4","","50","","0,0","","4","","8","","","","101,84","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 11:00","2023","08","22","11:00","","20,5","","10,6","","53","","0,0","","1","","7","","","","101,80","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 12:00","2023","08","22","12:00","","21,8","","10,6","","49","","0,0","","30","","6","","","","101,75","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 13:00","2023","08","22","13:00","","22,6","","11,2","","49","","0,0","","23","","10","","","","101,69","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 14:00","2023","08","22","14:00","","23,3","","12,5","","51","","0,0","","24","","10","","","","101,62","","26","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 15:00","2023","08","22","15:00","","23,8","","13,3","","52","","0,0","","28","","7","","","","101,60","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 16:00","2023","08","22","16:00","","22,6","","12,8","","54","","0,0","","17","","8","","","","101,58","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 17:00","2023","08","22","17:00","","23,8","","11,6","","46","","0,0","","","","0","","","","101,56","","26","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 18:00","2023","08","22","18:00","","23,1","","8,6","","40","","0,0","","3","","10","","","","101,57","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 19:00","2023","08","22","19:00","","22,1","","8,1","","41","","0,0","","2","","11","","","","101,59","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 20:00","2023","08","22","20:00","","21,9","","8,0","","41","","0,0","","4","","7","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 21:00","2023","08","22","21:00","","17,8","","10,7","","63","","0,0","","34","","4","","","","101,67","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 22:00","2023","08","22","22:00","","17,6","","10,8","","64","","0,0","","34","","3","","","","101,68","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-22 23:00","2023","08","22","23:00","","18,4","","10,1","","58","","0,0","","3","","5","","","","101,68","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 00:00","2023","08","23","00:00","","17,4","","10,3","","63","","0,0","","1","","8","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 01:00","2023","08","23","01:00","","16,1","","10,4","","69","","0,0","","2","","5","","","","101,64","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 02:00","2023","08","23","02:00","","14,0","","11,0","","82","","0,0","","33","","4","","","","101,67","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 03:00","2023","08","23","03:00","","14,2","","11,5","","84","","0,0","","","","0","","","","101,66","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 04:00","2023","08","23","04:00","","11,8","","10,6","","92","","0,0","","32","","7","","","","101,65","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 05:00","2023","08","23","05:00","","12,9","","11,5","","91","","0,0","","","","0","","","","101,68","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 06:00","2023","08","23","06:00","","13,6","","12,0","","90","","0,0","","30","","4","","","","101,71","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 07:00","2023","08","23","07:00","","16,5","","13,3","","81","","0,5","","30","","3","","","","101,70","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 08:00","2023","08","23","08:00","","19,0","","14,9","","77","","0,0","","22","","9","","","","101,67","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 09:00","2023","08","23","09:00","","20,8","","15,3","","71","","0,0","","20","","11","","","","101,65","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 10:00","2023","08","23","10:00","","21,7","","15,3","","67","","0,0","","20","","12","","","","101,63","","26","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 11:00","2023","08","23","11:00","","23,0","","13,8","","56","","0,0","","22","","9","","","","101,55","","26","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 12:00","2023","08","23","12:00","","24,0","","14,5","","55","","0,0","","20","","16","","","","101,49","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 13:00","2023","08","23","13:00","","24,8","","13,4","","49","","0,0","","21","","15","","","","101,44","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 14:00","2023","08","23","14:00","","25,1","","10,3","","39","","0,0","","20","","19","","","","101,36","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 15:00","2023","08","23","15:00","","25,2","","11,1","","41","","0,0","","20","","22","","","","101,29","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 16:00","2023","08","23","16:00","","25,1","","10,8","","41","","0,0","","20","","20","","","","101,26","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 17:00","2023","08","23","17:00","","24,8","","10,9","","42","","0,0","","21","","12","","","","101,25","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 18:00","2023","08","23","18:00","","23,1","","13,4","","54","","0,0","","5","","6","","","","101,22","","26","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 19:00","2023","08","23","19:00","","22,8","","11,6","","49","","0,0","","18","","8","","","","101,25","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 20:00","2023","08","23","20:00","","22,0","","13,9","","60","","0,0","","13","","10","","","","101,31","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 21:00","2023","08","23","21:00","","20,8","","13,8","","64","","0,0","","14","","6","","","","101,32","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 22:00","2023","08","23","22:00","","20,5","","13,7","","65","","0,0","","2","","7","","","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-23 23:00","2023","08","23","23:00","","19,8","","14,2","","70","","0,0","","6","","3","","","","101,31","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 00:00","2023","08","24","00:00","","19,8","","13,9","","69","","0,0","","11","","3","","","","101,27","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 01:00","2023","08","24","01:00","","19,4","","14,1","","72","","0,0","","12","","4","","","","101,24","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 02:00","2023","08","24","02:00","","16,7","","12,5","","76","","0,0","","14","","11","","","","101,23","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 03:00","2023","08","24","03:00","","17,4","","11,9","","70","","0,0","","12","","9","","","","101,23","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 04:00","2023","08","24","04:00","","16,8","","12,7","","77","","0,0","","10","","5","","","","101,24","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 05:00","2023","08","24","05:00","","16,1","","12,7","","80","","0,0","","11","","8","","","","101,24","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 06:00","2023","08","24","06:00","","16,5","","13,4","","82","","0,0","","11","","8","","","","101,27","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 07:00","2023","08","24","07:00","","17,9","","13,8","","77","","0,0","","9","","8","","","","101,30","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 08:00","2023","08","24","08:00","","18,8","","13,8","","73","","0,0","","13","","9","","","","101,30","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 09:00","2023","08","24","09:00","","20,8","","14,6","","68","","0,0","","14","","9","","","","101,30","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 10:00","2023","08","24","10:00","","22,5","","15,1","","63","","0,0","","10","","8","","","","101,26","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 11:00","2023","08","24","11:00","","24,8","","15,1","","55","","0,0","","13","","18","","","","101,19","","29","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 12:00","2023","08","24","12:00","","26,1","","14,0","","47","","0,0","","14","","24","","","","101,13","","29","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 13:00","2023","08","24","13:00","","25,4","","12,0","","43","","0,0","","13","","27","","","","101,06","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 14:00","2023","08","24","14:00","","25,3","","13,3","","47","","0,0","","13","","25","","","","100,98","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 15:00","2023","08","24","15:00","","24,9","","14,0","","51","","0,0","","15","","26","","","","100,93","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 16:00","2023","08","24","16:00","","24,1","","14,7","","56","","0,0","","16","","23","","","","100,94","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 17:00","2023","08","24","17:00","","22,7","","12,1","","51","","0,0","","16","","21","","","","100,95","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 18:00","2023","08","24","18:00","","21,2","","12,4","","57","","0,0","","16","","17","","","","100,94","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 19:00","2023","08","24","19:00","","18,1","","14,2","","78","","1,1","","19","","15","","","","101,07","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 20:00","2023","08","24","20:00","","17,1","","15,3","","89","","2,1","","14","","22","","","","101,03","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 21:00","2023","08","24","21:00","","17,3","","16,0","","92","","0,2","","12","","24","","","","100,90","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 22:00","2023","08","24","22:00","","16,6","","15,3","","92","","0,0","","13","","29","","","","100,81","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-24 23:00","2023","08","24","23:00","","16,1","","14,6","","91","","0,2","","12","","25","","","","100,73","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 00:00","2023","08","25","00:00","","16,1","","15,1","","94","","0,2","","12","","22","","","","100,68","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 01:00","2023","08","25","01:00","","16,2","","15,6","","96","","0,2","","13","","16","","","","100,68","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 02:00","2023","08","25","02:00","","16,3","","15,9","","97","","0,7","","12","","14","","","","100,64","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 03:00","2023","08","25","03:00","","16,7","","16,3","","97","","0,2","","12","","14","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 04:00","2023","08","25","04:00","","17,1","","16,7","","97","","0,0","","14","","13","","","","100,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 05:00","2023","08","25","05:00","","17,2","","16,7","","97","","0,0","","12","","10","","","","100,54","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 06:00","2023","08","25","06:00","","17,5","","16,9","","97","","0,0","","12","","9","","","","100,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 07:00","2023","08","25","07:00","","17,8","","17,1","","96","","0,0","","11","","7","","","","100,57","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 08:00","2023","08","25","08:00","","18,3","","17,3","","94","","0,0","","14","","8","","","","100,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 09:00","2023","08","25","09:00","","17,6","","16,8","","95","","0,0","","2","","15","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 10:00","2023","08","25","10:00","","16,9","","16,4","","97","","0,0","","2","","17","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 11:00","2023","08","25","11:00","","16,9","","16,3","","96","","0,0","","1","","14","","","","100,57","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 12:00","2023","08","25","12:00","","17,3","","16,4","","95","","0,0","","2","","12","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 13:00","2023","08","25","13:00","","17,8","","16,4","","91","","0,0","","1","","11","","","","100,57","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 14:00","2023","08","25","14:00","","18,8","","16,6","","87","","0,0","","1","","8","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 15:00","2023","08","25","15:00","","19,2","","16,8","","86","","0,0","","1","","7","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 16:00","2023","08","25","16:00","","19,5","","16,6","","83","","0,0","","2","","6","","","","100,54","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 17:00","2023","08","25","17:00","","20,1","","16,6","","80","","0,0","","32","","4","","","","100,54","","25","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 18:00","2023","08","25","18:00","","19,5","","16,2","","81","","0,0","","","","0","","","","100,54","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 19:00","2023","08","25","19:00","","19,3","","16,4","","83","","0,0","","1","","3","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 20:00","2023","08","25","20:00","","19,2","","17,0","","87","","0,0","","13","","7","","","","100,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 21:00","2023","08","25","21:00","","19,2","","17,4","","89","","0,0","","18","","8","","","","100,59","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 22:00","2023","08","25","22:00","","19,3","","17,5","","90","","0,0","","18","","4","","","","100,59","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-25 23:00","2023","08","25","23:00","","19,3","","17,8","","91","","0,0","","18","","3","","","","100,58","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 00:00","2023","08","26","00:00","","19,1","","18,3","","96","","0,0","","17","","10","","","","100,55","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 01:00","2023","08","26","01:00","","19,0","","18,4","","97","","0,2","","21","","6","","","","100,50","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 02:00","2023","08","26","02:00","","19,4","","18,7","","95","","0,0","","25","","8","","","","100,45","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 03:00","2023","08","26","03:00","","18,2","","17,7","","97","","0,0","","32","","7","","","","100,46","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 04:00","2023","08","26","04:00","","18,6","","17,8","","96","","0,0","","26","","5","","","","100,48","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 05:00","2023","08","26","05:00","","18,4","","17,7","","96","","0,0","","26","","4","","","","100,53","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 06:00","2023","08","26","06:00","","18,3","","17,9","","97","","0,0","","35","","4","","","","100,56","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 07:00","2023","08","26","07:00","","19,5","","18,5","","94","","0,0","","28","","8","","","","100,59","","","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 08:00","2023","08","26","08:00","","20,5","","18,1","","86","","0,0","","26","","11","","","","100,59","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 09:00","2023","08","26","09:00","","21,2","","18,0","","82","","0,0","","30","","11","","","","100,64","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 10:00","2023","08","26","10:00","","21,4","","17,9","","80","","0,0","","30","","11","","","","100,67","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 11:00","2023","08","26","11:00","","22,5","","18,2","","77","","0,0","","31","","8","","","","100,65","","29","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 12:00","2023","08","26","12:00","","23,0","","17,1","","69","","0,0","","30","","9","","","","100,63","","28","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 13:00","2023","08","26","13:00","","24,5","","17,5","","65","","0,0","","25","","8","","","","100,59","","30","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 14:00","2023","08","26","14:00","","21,4","","16,9","","76","","0,0","","4","","12","","","","100,65","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 15:00","2023","08","26","15:00","","21,3","","17,1","","77","","0,0","","12","","10","","","","100,65","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 16:00","2023","08","26","16:00","","20,3","","18,8","","91","","0,6","","24","","12","","","","100,68","","27","","","","ND"
"-73,74","45,47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2023-08-26 17:00","2023","08","26","17:00","","20,9","","18,5","","86","","0,2","","18","","5","","","","100,74","","27","","","","ND"
